id,web_name,first_name,second_name,team_name,position_team,element_type,selected_by_percent,now_cost,form,points_per_game,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value_season,transfers_in,transfers_out,position,price,data_date
1,Fábio Vieira,Fábio,Ferreira Vieira,Arsenal,2,3,0.0,54,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,439,2822,MID,5.4,2025-04-19
2,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,2,4,1.1,65,0.0,2.5,42,600,3,2,2,5,4,0,0,6,152,154.4,119.5,255.0,52.6,6.5,1238021,1408076,FWD,6.5,2025-04-19
3,Gabriel,Gabriel,dos Santos Magalhães,Arsenal,2,2,13.7,62,0.2,4.2,117,2363,3,2,10,22,4,0,0,9,459,584.6,208.8,287.0,108.2,18.9,5092429,5230004,DEF,6.2,2025-04-19
4,Havertz,Kai,Havertz,Arsenal,2,4,5.8,77,0.0,4.6,96,1839,9,3,7,20,4,0,0,14,340,467.2,257.0,701.0,142.6,12.5,2589493,3520699,FWD,7.7,2025-04-19
5,Hein,Karl,Hein,Arsenal,2,1,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4588,GKP,4.0,2025-04-19
6,J.Timber,Jurriën,Timber,Arsenal,2,2,8.5,57,1.8,3.8,110,2325,1,2,11,19,7,0,0,9,410,368.2,281.7,254.0,90.2,19.3,1922997,1152263,DEF,5.7,2025-04-19
7,Jorginho,Jorge Luiz,Frello Filho,Arsenal,2,3,0.2,46,0.6,1.4,19,700,0,0,2,7,5,0,0,0,109,44.6,88.8,8.0,14.2,4.1,30735,49835,MID,4.6,2025-04-19
8,Kiwior,Jakub,Kiwior,Arsenal,2,2,2.4,48,1.2,1.7,19,577,0,0,1,8,0,0,0,0,72,98.4,45.1,11.0,15.5,4.0,273656,49140,DEF,4.8,2025-04-19
9,Martinelli,Gabriel,Martinelli Silva,Arsenal,2,3,3.0,65,1.6,3.7,101,1787,6,4,8,18,1,0,0,6,325,449.0,480.1,716.0,164.6,15.5,1258743,1297832,MID,6.5,2025-04-19
12,Nwaneri,Ethan,Nwaneri,Arsenal,2,3,2.1,45,2.0,2.5,56,767,3,2,4,3,1,0,0,4,204,240.8,222.3,204.0,66.7,12.4,711403,492158,MID,4.5,2025-04-19
13,Ødegaard,Martin,Ødegaard,Arsenal,2,3,5.6,82,0.6,3.3,79,1861,2,4,9,15,4,0,0,7,375,370.2,754.1,381.0,150.6,9.6,1127062,2152204,MID,8.2,2025-04-19
15,Raya,David,Raya Martin,Arsenal,2,1,34.6,56,1.2,3.8,123,2880,0,0,11,27,2,0,75,9,473,661.0,0.7,0.0,66.2,22.0,3859782,3081925,GKP,5.6,2025-04-19
16,Rice,Declan,Rice,Arsenal,2,3,3.9,62,1.6,3.2,97,2408,2,6,9,25,4,1,0,11,515,578.2,838.7,312.0,172.5,15.6,453809,718429,MID,6.2,2025-04-19
17,Saka,Bukayo,Saka,Arsenal,2,3,29.1,105,2.0,6.2,117,1364,6,11,6,16,3,0,0,18,468,557.6,651.8,670.0,187.9,11.1,7653636,7899565,MID,10.5,2025-04-19
18,Saliba,William,Saliba,Arsenal,2,2,35.5,66,1.2,4.0,120,2634,2,0,11,23,2,1,0,14,507,585.0,137.4,111.0,83.6,18.2,3930516,4418530,DEF,6.6,2025-04-19
20,Thomas,Thomas,Partey,Arsenal,2,3,0.8,49,2.4,3.2,97,2343,4,3,8,23,4,0,0,8,498,545.0,322.6,170.0,104.1,19.8,304106,277370,MID,4.9,2025-04-19
21,Tierney,Kieran,Tierney,Arsenal,2,2,0.1,43,1.4,1.6,13,153,0,0,1,0,0,0,0,0,54,33.4,76.8,13.0,12.4,3.0,14458,8437,DEF,4.3,2025-04-19
22,Tomiyasu,Tomiyasu,Takehiro,Arsenal,2,2,0.0,48,0.0,1.0,1,6,0,0,0,0,0,0,0,0,2,0.4,0.3,9.0,1.0,0.2,1942,8012,DEF,4.8,2025-04-19
23,Trossard,Leandro,Trossard,Arsenal,2,3,4.1,67,2.4,3.5,112,2092,5,6,9,21,2,1,0,12,426,446.0,524.7,631.0,159.8,16.7,1013209,852605,MID,6.7,2025-04-19
24,White,Benjamin,White,Arsenal,2,2,2.2,61,0.4,2.6,31,763,0,1,3,8,2,0,0,0,123,144.4,68.9,49.0,26.2,5.1,175267,997950,DEF,6.1,2025-04-19
25,Zinchenko,Oleksandr,Zinchenko,Arsenal,2,2,0.9,48,1.2,2.3,25,353,0,0,3,0,1,0,0,0,90,26.8,42.1,43.0,11.1,5.2,103602,316406,DEF,4.8,2025-04-19
73,Neto,Norberto,Murara Neto,Arsenal,2,1,0.7,41,0.0,3.5,7,180,0,0,0,2,0,0,11,0,30,77.8,0.0,0.0,7.8,1.7,91932,257404,GKP,4.1,2025-04-19
186,Sterling,Raheem,Sterling,Arsenal,2,3,0.8,67,0.8,1.6,21,348,0,2,1,2,1,0,0,0,47,57.8,92.9,108.0,25.7,3.1,54815,163002,MID,6.7,2025-04-19
578,Calafiori,Riccardo,Calafiori,Arsenal,2,2,1.2,58,0.0,2.2,37,921,2,1,1,12,4,0,0,1,133,249.6,116.2,174.0,53.9,6.4,246273,421483,DEF,5.8,2025-04-19
597,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,2,3,0.4,45,1.0,1.6,27,954,1,0,4,10,2,2,0,0,162,130.8,108.1,41.0,27.7,6.0,101330,60726,MID,4.5,2025-04-19
633,Merino,Mikel,Merino,Arsenal,2,3,4.7,61,2.6,3.4,81,1335,6,1,4,13,2,0,0,8,288,384.8,222.1,434.0,104.0,13.3,646787,149196,MID,6.1,2025-04-19
638,Oulad M'hand,Salah-Eddine,Oulad M'hand,Arsenal,2,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2633,2234,MID,4.5,2025-04-19
639,Setford,Tommy,Setford,Arsenal,2,1,0.1,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4282,4699,GKP,4.5,2025-04-19
657,Kacurri,Maldini,Kacurri,Arsenal,2,2,0.1,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11257,10192,DEF,4.0,2025-04-19
659,Kabia,Ismeal,Kabia,Arsenal,2,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2952,2491,MID,4.5,2025-04-19
662,Nichols,Josh,Nichols,Arsenal,2,2,0.1,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6647,4961,DEF,4.0,2025-04-19
665,Butler-Oyedeji,Nathan,Butler-Oyedeji,Arsenal,2,4,0.2,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58168,47028,FWD,4.5,2025-04-19
735,Arteta,Mikel,Arteta,Arsenal,2,5,45.2,15,3.2,0.0,64,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42.7,233501,82160,MANAGER,1.5,2025-04-19
756,Porter,Jack,Porter,Arsenal,2,1,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1486,757,GKP,4.0,2025-04-19
790,Gower,Jimi,Gower,Arsenal,2,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,43,19,MID,4.5,2025-04-19
793,Jack Henry-Francis,Jack,Henry-Francis,Arsenal,2,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13,3,MID,4.5,2025-04-19
28,Bailey,Leon,Bailey,Aston Villa,7,3,0.7,62,0.0,2.0,46,1131,1,2,2,19,3,0,0,2,169,144.4,234.8,323.0,69.8,7.4,181473,469984,MID,6.2,2025-04-19
29,Barkley,Ross,Barkley,Aston Villa,7,3,0.2,52,0.0,2.5,40,544,3,1,1,9,3,0,0,5,150,203.4,115.5,185.0,50.3,7.7,26345,91407,MID,5.2,2025-04-19
30,Barrenechea,Enzo,Barrenechea,Aston Villa,7,3,0.0,49,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,872,5331,MID,4.9,2025-04-19
31,Buendia,Emiliano,Buendía Stati,Aston Villa,7,3,0.1,51,0.0,0.9,11,89,0,0,0,2,1,0,0,0,37,16.4,23.2,16.0,5.2,2.2,6966,16974,MID,5.1,2025-04-19
32,Cash,Matty,Cash,Aston Villa,7,2,1.2,44,2.4,2.5,53,1559,1,1,4,18,6,0,0,1,192,280.2,155.4,122.0,55.8,12.0,238008,432841,DEF,4.4,2025-04-19
33,Dendoncker,Leander,Dendoncker,Aston Villa,7,3,0.2,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,18187,93791,MID,4.5,2025-04-19
34,Diaby,Moussa,Diaby,Aston Villa,7,3,0.0,65,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3414,MID,6.5,2025-04-19
35,Diego Carlos,Diego Carlos,Santos Silva,Aston Villa,7,2,0.3,45,0.0,2.1,21,828,0,0,2,15,1,0,0,1,69,150.6,9.2,54.0,21.5,4.7,50956,95123,DEF,4.5,2025-04-19
36,Digne,Lucas,Digne,Aston Villa,7,2,7.1,45,1.2,2.8,81,2149,0,5,5,34,3,0,0,6,344,474.2,549.5,112.0,113.5,18.0,2179291,1715636,DEF,4.5,2025-04-19
37,Dobbin,Lewis,Dobbin,Aston Villa,7,3,0.0,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,298,MID,5.0,2025-04-19
38,Duran,Jhon,Durán,Aston Villa,7,4,1.6,57,0.0,2.6,53,622,7,0,2,14,3,1,0,9,222,273.8,68.9,334.0,67.5,9.3,1376643,1334332,FWD,5.7,2025-04-19
39,Gauci,Joe,Gauci,Aston Villa,7,1,0.5,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,63380,77302,GKP,4.0,2025-04-19
40,Hause,Kortney,Hause,Aston Villa,7,2,0.5,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,61773,74653,DEF,3.9,2025-04-19
41,Iling Jr,Samuel,Iling-Junior,Aston Villa,7,3,0.0,54,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,342,6760,MID,5.4,2025-04-19
42,Kamara,Boubacar,Kamara,Aston Villa,7,3,0.0,50,1.0,1.8,35,1196,0,0,3,18,2,0,0,1,206,238.0,134.1,40.0,41.4,7.0,9740,8270,MID,5.0,2025-04-19
43,Kesler-Hayden,Kaine,Kesler-Hayden,Aston Villa,7,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1674,DEF,4.0,2025-04-19
44,Konsa,Ezri,Konsa Ngoyo,Aston Villa,7,2,9.0,44,2.8,2.6,73,2396,1,0,5,40,0,0,0,7,339,421.6,108.0,111.0,64.1,16.6,1525405,1852556,DEF,4.4,2025-04-19
45,Maatsen,Ian,Maatsen,Aston Villa,7,2,1.5,45,2.2,1.5,35,784,0,2,1,13,2,0,0,0,138,183.8,252.3,153.0,59.0,7.8,120252,344500,DEF,4.5,2025-04-19
46,Marschall,Filip,Marschall,Aston Villa,7,1,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,88,GKP,4.0,2025-04-19
47,Martinez,Emiliano,Martínez Romero,Aston Villa,7,1,13.3,50,2.6,2.8,86,2700,0,0,5,42,4,0,81,2,358,687.2,10.0,0.0,69.8,17.2,1790669,1838698,GKP,5.0,2025-04-19
48,McGinn,John,McGinn,Aston Villa,7,3,0.7,52,1.8,2.2,62,1887,1,3,5,32,7,0,0,1,288,218.0,415.6,201.0,83.2,11.9,111076,268706,MID,5.2,2025-04-19
49,Mings,Tyrone,Mings,Aston Villa,7,2,0.3,44,1.6,3.2,39,960,0,1,3,10,1,0,0,5,175,203.6,48.2,66.0,32.0,8.9,53348,36225,DEF,4.4,2025-04-19
50,Nedeljkovic,Kosta,Nedeljković,Aston Villa,7,2,0.5,39,0.0,1.0,5,121,0,0,0,4,0,0,0,0,11,22.8,7.2,0.0,3.0,1.3,256190,258244,DEF,3.9,2025-04-19
51,Olsen,Robin,Olsen,Aston Villa,7,1,0.1,45,0.0,2.7,8,180,0,0,1,4,0,0,5,0,21,37.0,0.0,0.0,3.7,1.8,15068,18338,GKP,4.5,2025-04-19
52,Pau,Pau,Torres,Aston Villa,7,2,0.8,42,1.6,2.1,40,1639,0,0,3,29,1,0,0,2,193,292.0,56.2,94.0,44.4,9.5,258398,331886,DEF,4.2,2025-04-19
53,Ramsey,Jacob,Ramsey,Aston Villa,7,3,0.3,54,1.4,2.5,59,1402,1,3,4,23,1,0,0,3,236,220.6,268.3,211.0,70.0,10.9,109890,114640,MID,5.4,2025-04-19
54,Rogers,Morgan,Rogers,Aston Villa,7,3,27.5,57,5.0,4.5,138,2598,8,8,7,37,8,0,0,14,444,613.8,590.8,600.0,180.5,24.2,6949923,4946115,MID,5.7,2025-04-19
55,Sinisalo,Viljami,Sinisalo,Aston Villa,7,1,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,92,GKP,4.0,2025-04-19
56,Sousa,Lino,da Cruz Sousa,Aston Villa,7,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,19189,DEF,4.0,2025-04-19
57,Tielemans,Youri,Tielemans,Aston Villa,7,3,1.4,55,3.0,3.1,100,2735,2,6,6,41,4,0,0,10,598,708.2,888.5,288.0,188.5,18.2,363231,330542,MID,5.5,2025-04-19
58,Watkins,Ollie,Watkins,Aston Villa,7,4,20.9,89,1.8,4.9,156,2162,14,6,7,36,1,0,0,26,536,655.6,291.0,987.0,191.6,17.5,4995235,6432224,FWD,8.9,2025-04-19
167,Disasi,Axel,Disasi,Aston Villa,7,2,0.5,42,0.4,2.7,32,822,1,0,3,11,3,0,0,0,135,166.4,75.6,51.0,29.4,7.6,121056,122593,DEF,4.2,2025-04-19
233,Onana,Amadou,Onana,Aston Villa,7,3,2.1,48,1.2,2.4,47,1252,2,0,3,22,4,0,0,5,235,264.2,136.4,191.0,59.3,9.8,1445335,1481679,MID,4.8,2025-04-19
385,Rashford,Marcus,Rashford,Aston Villa,7,3,8.7,67,2.4,3.7,86,1332,5,4,7,14,2,0,0,8,305,357.4,420.4,325.0,110.5,12.8,1820600,1420773,MID,6.7,2025-04-19
598,Bogarde,Lamare,Bogarde,Aston Villa,7,2,0.3,39,0.0,0.8,6,473,0,0,0,11,2,0,0,0,22,84.8,33.3,15.0,13.3,1.5,64413,57695,DEF,3.9,2025-04-19
640,Swinkels,Sil,Swinkels,Aston Villa,7,2,0.1,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8500,8253,DEF,4.0,2025-04-19
641,Zych,Oliwier,Zych,Aston Villa,7,1,0.5,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,84025,53322,GKP,4.0,2025-04-19
656,Young,Kadan,Young,Aston Villa,7,3,0.2,44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59513,51272,MID,4.4,2025-04-19
679,Broggio,Ben,Broggio,Aston Villa,7,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2304,1701,MID,4.5,2025-04-19
710,Jimoh,Jamaldeen,Jimoh,Aston Villa,7,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,586,374,MID,4.5,2025-04-19
725,Malen,Donyell,Malen,Aston Villa,7,3,0.5,53,4.4,3.2,29,255,3,0,0,4,0,0,0,3,98,129.6,30.1,146.0,30.5,5.5,83601,34096,MID,5.3,2025-04-19
731,A. Garcia,Andrés,García,Aston Villa,7,2,0.1,45,0.4,1.1,8,316,0,0,0,5,0,0,0,0,26,45.6,68.4,7.0,12.0,1.8,14261,9429,DEF,4.5,2025-04-19
737,Emery,Unai,Emery,Aston Villa,7,5,11.4,8,6.0,0.0,66,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,82.5,254398,205486,MANAGER,0.8,2025-04-19
762,M.Asensio,Marco,Asensio,Aston Villa,7,3,4.6,62,3.0,4.9,34,392,3,2,1,6,1,0,0,6,111,168.2,108.8,204.0,48.2,5.5,775239,262663,MID,6.2,2025-04-19
59,Aarons,Max,Aarons,Bournemouth,8,2,0.1,43,0.0,2.7,8,84,0,0,1,0,0,0,0,0,31,13.2,3.2,0.0,1.7,1.9,12506,28933,DEF,4.3,2025-04-19
60,Adams,Tyler,Adams,Bournemouth,8,3,0.1,49,1.2,2.1,46,1464,0,3,4,24,5,0,0,1,237,339.2,191.3,75.0,60.7,9.4,16018,11692,MID,4.9,2025-04-19
61,Anthony,Jaidon,Anthony,Bournemouth,8,3,0.1,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8381,46492,MID,4.5,2025-04-19
62,Brooks,David,Brooks,Bournemouth,8,3,0.0,49,0.5,1.9,45,777,2,1,2,11,3,0,0,2,176,165.0,239.7,235.0,63.3,9.2,9054,7924,MID,4.9,2025-04-19
63,Christie,Ryan,Christie,Bournemouth,8,3,0.1,49,0.2,2.6,76,2114,2,3,8,28,9,0,0,5,435,514.0,576.8,303.0,139.6,15.5,50729,61443,MID,4.9,2025-04-19
64,Cook,Lewis,Cook,Bournemouth,8,3,0.2,50,2.2,2.5,77,2661,1,4,5,38,8,0,0,3,469,568.0,702.9,112.0,138.3,15.4,59913,58243,MID,5.0,2025-04-19
65,Enes Ünal,Enes,Ünal,Bournemouth,8,4,0.1,54,0.0,1.9,32,330,2,1,2,3,2,0,0,4,97,104.0,56.1,207.0,35.9,5.9,47051,47509,FWD,5.4,2025-04-19
66,Faivre,Romain,Faivre,Bournemouth,8,3,0.0,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23,1459,MID,5.0,2025-04-19
67,H.Traorè,Hamed,Traorè,Bournemouth,8,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3525,19371,MID,4.5,2025-04-19
68,Hill,James,Hill,Bournemouth,8,2,0.5,39,0.2,1.7,17,443,0,1,1,9,1,0,0,0,55,97.0,38.4,29.0,16.6,4.4,111552,101529,DEF,3.9,2025-04-19
69,Jebbison,Daniel,Jebbison,Bournemouth,8,4,1.1,45,0.5,0.9,10,65,0,0,0,1,1,0,0,0,32,21.0,37.8,38.0,9.7,2.2,474262,558453,FWD,4.5,2025-04-19
70,Kerkez,Milos,Kerkez,Bournemouth,8,2,16.8,53,2.0,3.5,113,2807,2,6,7,40,4,0,0,8,457,624.2,481.1,205.0,131.0,21.3,3010220,1134407,DEF,5.3,2025-04-19
71,Kluivert,Justin,Kluivert,Bournemouth,8,3,10.6,60,0.0,5.2,147,1934,12,6,10,26,6,0,0,14,494,680.4,591.6,692.0,196.6,24.5,5216755,4076286,MID,6.0,2025-04-19
72,Mepham,Chris,Mepham,Bournemouth,8,2,0.0,44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,287,6312,DEF,4.4,2025-04-19
74,O.Dango,Dango,Ouattara,Bournemouth,8,3,1.6,47,1.8,3.7,106,1767,7,4,6,21,1,0,0,7,397,575.6,433.5,680.0,168.6,22.6,787959,617552,MID,4.7,2025-04-19
75,Paulsen,Alex,Paulsen,Bournemouth,8,1,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3087,GKP,4.0,2025-04-19
76,Philip,Philip,Billing,Bournemouth,8,3,0.0,48,0.0,1.0,10,176,0,0,0,4,1,0,0,0,52,54.0,102.4,47.0,20.4,2.1,6119,11221,MID,4.8,2025-04-19
77,Scott,Alex,Scott,Bournemouth,8,3,0.0,47,1.5,1.4,21,558,0,0,2,7,1,0,0,0,111,116.2,125.1,101.0,34.3,4.5,3211,6678,MID,4.7,2025-04-19
78,Semenyo,Antoine,Semenyo,Bournemouth,8,3,6.8,57,4.5,4.2,129,2733,8,6,8,37,9,0,0,10,467,639.6,604.8,1079.0,231.6,22.6,3347366,2773999,MID,5.7,2025-04-19
79,Senesi,Marcos,Senesi,Bournemouth,8,2,0.3,46,0.5,1.6,23,1007,0,0,1,16,5,0,0,3,91,244.4,81.1,29.0,35.6,5.0,70569,147625,DEF,4.6,2025-04-19
80,Sinisterra,Luis,Sinisterra,Bournemouth,8,3,0.1,48,0.0,1.9,23,229,1,1,0,4,0,0,0,2,90,112.0,115.3,195.0,42.3,4.8,69096,82948,MID,4.8,2025-04-19
81,Smith,Adam,Smith,Bournemouth,8,2,0.1,44,2.0,2.1,42,1233,0,0,4,15,5,0,0,0,111,144.6,89.1,8.0,23.9,9.5,28979,40272,DEF,4.4,2025-04-19
83,Tavernier,Marcus,Tavernier,Bournemouth,8,3,0.2,54,0.2,3.2,73,1525,3,6,3,23,5,0,0,3,283,392.4,533.2,389.0,131.4,13.5,122514,128575,MID,5.4,2025-04-19
84,Travers,Mark,Travers,Bournemouth,8,1,0.1,44,0.0,3.8,19,450,0,0,1,5,0,0,20,1,76,146.4,0.0,0.0,14.6,4.3,19149,28231,GKP,4.4,2025-04-19
85,Zabarnyi,Illia,Zabarnyi,Bournemouth,8,2,0.4,44,0.8,2.3,68,2572,0,0,6,36,3,1,0,3,327,520.6,137.8,51.0,71.2,15.5,119426,120450,DEF,4.4,2025-04-19
152,Arrizabalaga,Kepa,Arrizabalaga,Bournemouth,8,1,2.8,46,3.2,3.4,85,2250,0,0,6,33,3,0,85,7,327,628.8,10.4,4.0,64.2,18.5,689192,433200,GKP,4.6,2025-04-19
580,Huijsen,Dean,Huijsen,Bournemouth,8,2,3.8,45,2.8,3.2,82,1960,2,1,6,25,7,0,0,12,365,642.8,177.4,155.0,97.5,18.2,831830,424243,DEF,4.5,2025-04-19
592,J.Araujo,Julián,Araujo Zúñiga,Bournemouth,8,2,0.1,43,0.0,1.0,8,352,0,0,0,7,1,0,0,0,11,40.0,7.9,2.0,5.1,1.9,11545,24850,DEF,4.3,2025-04-19
599,Dennis,Will,Dennis,Bournemouth,8,1,0.4,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45454,40881,GKP,3.9,2025-04-19
617,Evanilson,Francisco Evanilson,de Lima Barbosa,Bournemouth,8,4,4.3,58,5.8,4.5,112,1810,9,4,9,25,0,0,0,19,432,399.6,267.0,821.0,148.4,19.3,1613369,1148039,FWD,5.8,2025-04-19
680,Kinsey,Max,Kinsey,Bournemouth,8,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6910,4565,DEF,4.0,2025-04-19
687,Winterburn,Ben,Winterburn,Bournemouth,8,3,0.0,45,0.2,1.0,3,21,0,0,0,0,0,0,0,0,11,2.4,0.2,2.0,0.4,0.7,3294,2468,MID,4.5,2025-04-19
702,Harris,Archie,Harris,Bournemouth,8,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3328,1902,DEF,4.0,2025-04-19
707,Rees-Dottin,Remy,Rees-Dottin,Bournemouth,8,4,0.1,45,0.0,1.0,1,1,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.2,18158,12772,FWD,4.5,2025-04-19
712,Akinmboni,Matai,Akinmboni,Bournemouth,8,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1610,934,DEF,4.0,2025-04-19
713,Soler,Julio,Soler,Bournemouth,8,2,0.0,39,0.2,1.0,1,1,0,0,0,0,0,0,0,0,6,2.0,0.0,0.0,0.2,0.3,4817,2013,DEF,3.9,2025-04-19
722,Adu-Adjei,Daniel,Adu-Adjei,Bournemouth,8,4,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8653,4581,FWD,4.5,2025-04-19
723,Sadi,Dominic,Sadi,Bournemouth,8,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,695,420,MID,4.5,2025-04-19
727,McKenna,Callan,McKenna,Bournemouth,8,1,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1442,721,GKP,4.0,2025-04-19
728,Silcott-Duberry,Zain,Silcott-Duberry,Bournemouth,8,3,0.0,45,0.0,1.0,1,1,0,0,0,0,0,0,0,0,5,2.0,1.0,0.0,0.3,0.2,503,306,MID,4.5,2025-04-19
738,Iraola,Andoni,Iraola,Bournemouth,8,5,0.4,11,3.8,0.0,44,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40.0,70369,83793,MANAGER,1.1,2025-04-19
86,Ajer,Kristoffer,Ajer,Brentford,11,2,0.2,44,2.2,1.9,37,1363,0,0,3,20,4,0,0,0,127,186.2,115.1,146.0,44.8,8.4,41951,62836,DEF,4.4,2025-04-19
87,Brierley,Ethan,Brierley,Brentford,11,3,0.1,44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14380,16360,MID,4.4,2025-04-19
88,Collins,Nathan,Collins,Brentford,11,2,2.7,45,3.5,3.2,104,2880,2,6,6,48,4,0,0,7,460,875.2,132.9,258.0,126.7,23.1,709709,490074,DEF,4.5,2025-04-19
89,Damsgaard,Mikkel,Damsgaard,Brentford,11,3,1.3,50,1.5,3.6,114,2409,2,9,9,34,2,0,0,10,524,654.4,868.3,311.0,183.3,22.8,498007,374813,MID,5.0,2025-04-19
90,Dasilva,Josh,Dasilva,Brentford,11,3,0.0,48,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,445,1130,MID,4.8,2025-04-19
91,Flekken,Mark,Flekken,Brentford,11,1,8.6,44,3.2,3.5,109,2735,0,1,5,46,1,0,132,7,488,1111.2,20.3,0.0,112.8,24.8,1592201,1726150,GKP,4.4,2025-04-19
92,Henry,Rico,Henry,Brentford,11,2,0.0,43,0.0,1.0,1,3,0,0,0,0,0,0,0,0,3,1.0,0.3,0.0,0.1,0.2,2311,8085,DEF,4.3,2025-04-19
93,Hickey,Aaron,Hickey,Brentford,11,2,0.0,43,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,765,3075,DEF,4.3,2025-04-19
94,Janelt,Vitaly,Janelt,Brentford,11,3,0.2,48,1.0,2.3,72,2248,1,3,6,38,3,0,0,2,378,350.6,269.9,129.0,75.0,15.0,112770,116836,MID,4.8,2025-04-19
